city,state,latitude,longitude,hour,day_of_week,month,temperature,humidity,wind_speed,visibility,precipitation,pressure,traffic_density,road_type_highway,road_type_arterial,road_type_collector,road_type_local,weather_condition_numeric,population_density,seismic_zone,seismic_zone_risk,coastal,earthquake_risk,tsunami_risk,risk_level,severity_level
Srinagar,Jammu and Kashmir,34.03046271454669,74.86606505435672,7,4,12,36.7178692072169,52.964919781307984,8.338324003282233,10.486219533323947,0.1797172591887748,1022.3185658559743,0.11341143792911405,0,0,0,1,1,1300.0,5,1.0,0,0.1,0.0,0,1
Srinagar,Jammu and Kashmir,34.12266273147265,74.77152958506636,0,5,9,30.40339589606139,87.75397943884555,51.58264173584784,14.07998431822505,0.4594073317106929,1001.9772384167406,0.21266266643246076,0,1,0,0,2,1300.0,5,1.0,0,0.1,0.0,2,1
Srinagar,Jammu and Kashmir,34.133223386862674,74.85017714114777,18,4,3,21.523533391661942,81.85055680005158,0.9096307848400985,10.287652200639577,0.15790614148731427,1030.2666932825841,0.24001664992447258,1,0,0,0,0,1300.0,5,1.0,0,0.1,0.0,0,0
Aurangabad,Maharashtra,19.87166508050535,75.26217080918543,5,3,11,46.636341964255465,57.052057749962174,3.9999243443163035,11.451753761705008,0.016358827021063317,1002.6631797507481,0.14018751564858792,1,0,0,0,1,1300.0,2,0.4,0,0.0,0.0,0,0
Aurangabad,Maharashtra,19.837759456456062,75.36415829465413,15,2,2,17.860306597781026,67.64903391224722,3.7496294144874587,16.087500850124705,0.35482732159983943,1020.5754293662619,0.43025553840502323,0,1,0,0,0,1300.0,2,0.4,0,0.0,0.0,0,1
Aurangabad,Maharashtra,19.8542391813893,75.35415613487827,2,3,8,26.70248432701656,46.86442175065876,8.557877593353208,10.144597894918155,1.694175448832034,1033.3083977917736,0.34175707232289665,0,0,1,0,1,1300.0,2,0.4,0,0.0,0.0,0,0
Aurangabad,Maharashtra,19.969084767976415,75.42000824104973,22,4,3,25.419648213860338,43.884028448759175,2.4981838179191587,8.418234878031743,0.280411017730086,996.5027056969363,0.06813928194078145,0,1,0,0,3,1300.0,2,0.4,0,0.0,0.0,1,1
Aurangabad,Maharashtra,19.883714325862286,75.42179232628342,18,4,10,38.165767336955405,65.84767066124975,12.139663982688454,15.928984278853976,0.07737669298193693,1007.9726718034503,0.19304750684537225,0,0,1,0,2,1300.0,2,0.4,0,0.0,0.0,0,1
Aurangabad,Maharashtra,19.777649076848423,75.35097930190105,3,2,2,23.20479550125709,68.34595280146078,15.25742241498034,18.935533730486686,0.021112458597903883,1024.312439835629,0.17877521458927262,0,0,0,1,1,1300.0,2,0.4,0,0.0,0.0,0,0
Dhanbad,Jharkhand,23.75950940407405,86.37126200363387,0,2,4,32.44578256777302,89.82445424745791,6.417487446317556,1.1856004329814818,0.19835505979883378,1011.8493283379008,0.23621910580840955,0,1,0,0,1,1200.0,3,0.6,0,0.0,0.0,1,1
Dhanbad,Jharkhand,23.864105269416434,86.49544484391708,14,4,5,29.562680594383007,45.23305752759803,16.279657335024964,14.205740681271834,0.9578463881951529,984.056760203951,0.4800831209181634,0,0,1,0,3,1200.0,3,0.6,0,0.0,0.0,1,0
Dhanbad,Jharkhand,23.8775075284449,86.4817896044124,16,6,2,39.07612959041709,61.508706490358925,0.813005483125413,18.85117965081253,0.23750148891984416,984.8493434251118,0.34198176059538943,0,1,0,0,1,1200.0,3,0.6,0,0.0,0.0,1,1
Dhanbad,Jharkhand,23.71285518864927,86.33872107011345,21,6,10,17.9839698752348,46.72865852533502,4.623352420985103,9.826379383174363,0.04754525207988608,1010.8472793443934,0.5343967709231681,0,1,0,0,1,1200.0,3,0.6,0,0.0,0.0,0,0
Dhanbad,Jharkhand,23.753909331989174,86.44662762071133,12,5,1,39.655596475002454,49.07284458705669,1.60028660590147,13.69986662117845,0.6971107997207727,1014.8744015996336,0.3671534186280227,0,1,0,0,0,1200.0,3,0.6,0,0.0,0.0,0,0
Dhanbad,Jharkhand,23.717347978875978,86.46509680252507,16,2,10,21.468167101302523,60.22638491833294,16.20764938221312,18.0630949281221,0.14741468415737166,999.8044063828569,0.19026018332367148,0,0,0,1,2,1200.0,3,0.6,0,0.0,0.0,1,1
Amritsar,Punjab,31.72666552238128,74.84561551724224,11,4,2,49.036110440728464,66.88668296397853,9.633131270626105,8.90060673331576,0.4967219602900103,1016.773675718867,0.3631867636124998,0,0,1,0,0,1200.0,4,0.8,0,0.0,0.0,0,0
Amritsar,Punjab,31.57046138057033,74.84924254999284,8,0,2,21.088198155104255,81.58249188734948,15.981934010338993,14.95332560715393,0.1877440287488962,1005.64644909715,0.14144079186105168,0,0,1,0,0,1200.0,4,0.8,0,0.0,0.0,0,0
Amritsar,Punjab,31.608887316686157,74.93943642276768,19,2,4,17.191290424843192,72.23095459379519,4.245755428399917,3.4788842538049596,0.35296783720231223,993.6081434033541,0.2545410908888977,0,1,0,0,0,1200.0,4,0.8,0,0.0,0.0,0,0
Amritsar,Punjab,31.5633065899263,74.97201189346892,11,1,7,28.418666938081042,66.88046422953671,17.296952519471894,15.64299709475224,3.448941863503576,1023.1437655128673,0.22888667118423675,1,0,0,0,2,1200.0,4,0.8,0,0.0,0.0,1,1
Amritsar,Punjab,31.548475810702094,74.78639706357265,10,4,5,21.201800412196732,83.13960348801177,2.717696460409927,1.1292746912913358,0.011264150438960804,1016.8416483914231,0.09878887747658001,0,0,1,0,0,1200.0,4,0.8,0,0.0,0.0,0,0
Amritsar,Punjab,31.626044118233203,74.9561043698061,12,2,4,26.55346152329281,54.29066562165808,22.558889998737243,9.651517195863065,0.1470374270616737,1024.399315433539,0.03156911976671918,0,1,0,0,0,1200.0,4,0.8,0,0.0,0.0,0,0
Navi Mumbai,Maharashtra,19.10178294601964,72.97067910684491,14,0,6,23.617492746120696,82.17858139182277,0.07858084134464904,14.359874191010858,1.5235968900788548,1032.9219515281363,0.5522670560850653,0,0,0,1,2,1200.0,3,0.6,1,0.2,0.0,1,1
Navi Mumbai,Maharashtra,19.041267021550482,73.12212582790109,0,4,9,41.847701680849354,89.85072303122757,9.495326275383979,8.932751979400752,3.973526078529759,1012.9136963485297,0.029714254168999518,0,0,1,0,1,1200.0,3,0.6,1,0.2,0.0,1,1
Navi Mumbai,Maharashtra,18.942348478786162,73.09868334089391,3,5,4,28.894877511650154,76.23623028575527,17.876712801290623,10.157423286988948,0.16940033529926718,1020.9780952927666,0.4688670186192884,1,0,0,0,0,1200.0,3,0.6,1,0.2,0.0,1,1
Navi Mumbai,Maharashtra,18.974653512674752,73.01608026219874,5,4,11,25.66268707888339,63.32625390229805,0.1769189968235321,8.139465840743489,0.42373871459766504,1010.186220028046,0.17363486761683208,0,0,0,1,5,1200.0,3,0.6,1,0.2,0.0,2,1
Navi Mumbai,Maharashtra,19.071086929969894,73.00182661360546,3,5,8,20.288701176416836,46.68447623480812,7.991595619192272,2.1485050568853516,1.0723739243066122,1003.1152289086705,0.42753039694237316,0,1,0,0,1,1200.0,3,0.6,1,0.2,0.0,2,2
Navi Mumbai,Maharashtra,18.95521235360732,72.97012550812005,13,4,3,28.634867222251884,73.79173534735973,8.729157141669452,9.880428971415919,1.0018863315201454,1029.6343812916523,0.2151446380868668,0,0,0,1,1,1200.0,3,0.6,1,0.2,0.0,0,0
Allahabad,Uttar Pradesh,25.520601956562253,81.91210092487457,0,1,3,40.36777100928373,66.1255585743938,11.643954935500949,4.54827291239539,0.2659169438156179,1063.00470929127,0.3665078388163866,0,0,1,0,1,1200.0,3,0.6,0,0.0,0.0,1,1
Allahabad,Uttar Pradesh,25.33983096558855,81.8654789964365,9,3,3,27.792932635361183,56.506165551031636,0.2707609498114154,19.188393296834384,0.04239130311256211,1031.059444767888,0.24716598742310497,0,0,1,0,5,1200.0,3,0.6,0,0.0,0.0,1,0
Allahabad,Uttar Pradesh,25.38703911078405,81.8187033629708,7,4,7,35.72043765089464,85.82096642063044,0.7537958931726629,2.137963288026691,2.394807881580072,1011.5847840270877,0.37421425291886135,0,0,1,0,0,1200.0,3,0.6,0,0.0,0.0,0,1
Allahabad,Uttar Pradesh,25.52259341203716,81.89623775397801,11,1,10,25.367238063779553,67.37936509749764,8.490300317360944,7.273380448964093,0.11312084371694074,1012.2308029784385,0.18681682710373654,0,0,1,0,2,1200.0,3,0.6,0,0.0,0.0,1,2
Allahabad,Uttar Pradesh,25.471765630559826,81.88880126098708,9,1,9,29.790894949404223,82.5351536210265,2.7297818202194386,13.034413310501803,0.4353772253415967,1034.6129419454849,0.15533917746069908,0,0,1,0,1,1200.0,3,0.6,0,0.0,0.0,0,0
Allahabad,Uttar Pradesh,25.461118842281664,81.74835064399167,22,2,7,32.36161267278316,51.01244680928228,5.742682302048929,7.001332636861029,4.149437806960556,1005.4331223547273,0.5462845321482876,0,0,0,1,1,1200.0,3,0.6,0,0.0,0.0,0,0
Ranchi,Jharkhand,23.37196102996656,85.35001155519826,22,3,4,32.02899796527976,74.43301410157432,0.44981468319992435,19.149126891915422,0.6014513925337542,1015.0941953483829,0.1071362785546941,0,1,0,0,0,1100.0,3,0.6,0,0.0,0.0,1,1
Ranchi,Jharkhand,23.336921661198872,85.29292739571315,6,6,6,32.408038280683066,72.39807114977899,12.005373361000476,8.71924911999484,1.4036263724392672,1017.0449314986918,0.4576910385475888,0,1,0,0,1,1100.0,3,0.6,0,0.0,0.0,0,0
Ranchi,Jharkhand,23.30144423222055,85.25019177483539,18,1,11,26.276826752856945,78.0850098473285,33.78840384679693,5.963853477035137,0.19877785180637453,1001.5496870789171,0.4551429618348452,1,0,0,0,0,1100.0,3,0.6,0,0.0,0.0,0,0
Ranchi,Jharkhand,23.289908020785404,85.30131365389343,11,4,3,39.45133480012582,64.63942577286693,4.6627092632161125,4.7347985920030915,1.6159552490972398,1009.8066130761345,0.4486466156621185,0,1,0,0,2,1100.0,3,0.6,0,0.0,0.0,1,0
Ranchi,Jharkhand,23.273473284355163,85.26207496438627,22,3,4,8.87003764510413,43.68325112021322,3.2939731540323147,5.703215785127763,0.06878148332079792,985.2799891569127,0.11025050650523448,0,0,1,0,4,1100.0,3,0.6,0,0.0,0.0,1,1
Howrah,West Bengal,22.60086868450591,88.35903646198327,13,5,7,34.42939205406424,72.94039366276118,22.349477441991937,15.441445730435909,3.441929172669044,1020.4883923015402,0.26045213867030304,0,0,0,1,0,1100.0,3,0.6,0,0.0,0.0,1,1
Howrah,West Bengal,22.621378900599154,88.20171769800152,19,4,9,44.90963003963003,48.80814320503148,25.460232465649952,4.033418737665136,9.991399864397387,1021.0182942341047,0.05025681186531696,0,0,1,0,1,1100.0,3,0.6,0,0.0,0.0,0,0
Howrah,West Bengal,22.57363022396478,88.31772124446105,6,3,1,39.7733659986601,54.58592476948555,12.197199151194607,18.88567847803799,0.08416260897660813,986.1047885688364,0.2727311130686123,0,0,0,1,0,1100.0,3,0.6,0,0.0,0.0,0,0
Howrah,West Bengal,22.62511980267023,88.30201367677914,1,6,2,33.30182854388403,82.63346324180827,2.366775543644761,8.308463733575717,0.7370103674735994,1006.0325212806134,0.392573411950812,0,1,0,0,2,1100.0,3,0.6,0,0.0,0.0,2,2
Howrah,West Bengal,22.49708601021676,88.27108409335963,16,2,3,25.60310221106705,52.70071790653462,2.7360206356121703,3.6885455203606625,0.05157863799568598,1029.4524833480973,0.1268214860612089,0,0,1,0,1,1100.0,3,0.6,0,0.0,0.0,0,0
Coimbatore,Tamil Nadu,10.953893821955301,76.87350799228132,14,1,1,24.020333954182153,78.82537256168341,4.067173976177767,15.878005261176206,0.4821838063001736,1000.2584037079089,0.16999865463953773,0,0,1,0,2,1100.0,2,0.4,0,0.0,0.0,1,1
Coimbatore,Tamil Nadu,11.042806056992562,76.87908600586992,4,1,7,27.579627205724382,43.268715673663515,2.6872952837629533,14.729117536599517,4.735524688105593,1028.5385451462573,0.07001339734873827,0,1,0,0,4,1100.0,2,0.4,0,0.0,0.0,2,2
Coimbatore,Tamil Nadu,11.079737476570692,77.02338209022717,4,4,1,35.830339262603495,71.68970612356688,0.893340886961569,10.080211923979753,0.16436907862111197,1033.5238303039687,0.15304207674373752,0,0,0,1,1,1100.0,2,0.4,0,0.0,0.0,0,0
Coimbatore,Tamil Nadu,11.041898018311002,76.94976548194828,15,2,8,23.811622704907343,67.87687798640127,2.8201601495865307,18.332386326100647,1.3347390164595065,1019.9328442795297,0.3578369893761066,1,0,0,0,0,1100.0,2,0.4,0,0.0,0.0,0,0
Coimbatore,Tamil Nadu,11.107461705660414,76.99373292091302,19,0,4,36.97684047234127,53.99622872791855,10.400297070784257,18.32399032783085,0.3226478010794918,1025.4823877406097,0.14639652154750546,0,0,1,0,3,1100.0,2,0.4,0,0.0,0.0,1,0
Jabalpur,Madhya Pradesh,23.255390310502282,80.06396887205447,1,2,2,16.704121120275722,41.9015300776109,5.131486952120923,12.442111447291271,0.1452454495114056,989.2468327529,0.6001771041081216,0,0,1,0,0,1100.0,2,0.4,0,0.0,0.0,0,0
Jabalpur,Madhya Pradesh,23.256790218109305,80.00913683146555,20,4,8,24.021416374401134,50.30496554800111,16.038760963224895,17.56451444106938,1.1769066205576975,1014.8500903317081,0.20361764983818217,0,0,0,1,2,1100.0,2,0.4,0,0.0,0.0,1,0
Jabalpur,Madhya Pradesh,23.26481181513087,79.9800198569828,19,6,1,31.384581889656584,80.15823549232431,6.74210297094294,1.5214223623487566,0.16236638207921064,1040.2773137216009,0.564938777574981,0,0,1,0,5,1100.0,2,0.4,0,0.0,0.0,1,1
Jabalpur,Madhya Pradesh,23.250660666375143,79.92940144516184,10,0,8,31.39605529711118,82.13148539368575,6.778153085468384,2.7334041680828065,2.515707456031199,1041.075673952737,0.31624242800779134,0,1,0,0,0,1100.0,2,0.4,0,0.0,0.0,0,0
Jabalpur,Madhya Pradesh,23.113637890250846,79.90082082264611,21,1,10,28.66930451104284,83.4391309096545,17.32370602451981,11.857873061269437,0.5425050455387425,1001.0044553765991,0.2722416764220201,0,0,1,0,0,1100.0,2,0.4,0,0.0,0.0,0,0
Gwalior,Madhya Pradesh,26.193105392077534,78.16577588693586,15,3,11,31.12923341146783,56.098623877619886,8.721556187293935,4.75912815860463,0.349705057067297,1008.2356641681853,0.08552559759205632,1,0,0,0,0,1100.0,3,0.6,0,0.0,0.0,0,0
Gwalior,Madhya Pradesh,26.229560526910273,78.14735204531863,8,3,3,28.26931123895251,65.8770382547134,0.06399233266583225,14.865457827046392,0.32217351888995055,999.5637841729615,0.30657149724643434,0,1,0,0,5,1100.0,3,0.6,0,0.0,0.0,1,0
Gwalior,Madhya Pradesh,26.268587603145075,78.17085312121667,18,6,4,12.57830027232497,61.58615627910541,0.674937212076137,1.646790568153214,0.44825954744947033,1002.4854452432726,0.3063940972505347,0,1,0,0,1,1100.0,3,0.6,0,0.0,0.0,1,1
Gwalior,Madhya Pradesh,26.269708759794106,78.20061875540837,12,1,10,32.11438430601381,77.23744978594024,0.7323344720625895,8.250483428079562,0.669795205179733,1043.644521210737,0.3723192164474115,1,0,0,0,0,1100.0,3,0.6,0,0.0,0.0,0,0
Gwalior,Madhya Pradesh,26.193491270041488,78.14061495785847,2,5,11,33.99571477543034,48.47607611157322,4.92108278863821,13.267609096609661,0.007580004097853678,1005.1546155997052,0.08021237514154905,0,1,0,0,5,1100.0,3,0.6,0,0.0,0.0,2,1
Vijayawada,Andhra Pradesh,16.47929291108844,80.5840581097819,19,0,11,24.371816695550805,55.04790917689331,0.39711621156755034,4.875757048565513,0.15611286456577037,1004.5988190090625,0.5066434055555822,0,0,0,1,4,1000.0,2,0.4,0,0.0,0.0,0,0
Vijayawada,Andhra Pradesh,16.583564595655414,80.60244363865361,11,3,5,33.12220460204142,53.21758450233475,5.2712764013183016,7.003238356186742,0.024487496404947524,996.4580606817593,0.20048535186308336,0,0,0,1,0,1000.0,2,0.4,0,0.0,0.0,0,1
Vijayawada,Andhra Pradesh,16.47914271015838,80.6209486064649,19,3,10,41.38686575513102,47.50975081891702,7.396555233322744,8.34494076829609,1.3852452539187854,1020.3370683119261,0.10332492543307616,1,0,0,0,0,1000.0,2,0.4,0,0.0,0.0,0,0
Vijayawada,Andhra Pradesh,16.54367949309376,80.71838875849163,4,0,9,31.859269615176373,47.97889513346681,12.692843914268355,2.0381886750222953,3.0599786636486344,993.3461415749985,0.13964143340909854,0,0,1,0,0,1000.0,2,0.4,0,0.0,0.0,1,1
Vijayawada,Andhra Pradesh,16.431204182135073,80.64081795798425,15,1,2,22.59712726683226,74.09338845557944,35.41462561009813,12.278955113657675,0.020780070281490967,981.8162516110864,0.3518776419669851,0,0,1,0,1,1000.0,2,0.4,0,0.0,0.0,0,0
Jodhpur,Rajasthan,26.189953241315585,72.97959489724836,11,5,5,27.354576713795133,89.34984588729006,0.0485712502309818,5.918736880131782,0.29560309210809943,1009.1453681311076,0.272756852224652,0,1,0,0,0,1000.0,2,0.4,0,0.0,0.0,0,1
Jodhpur,Rajasthan,26.268093705750346,73.12396416517812,3,5,1,42.7695543023801,77.93127157326857,15.958936055822214,19.375811561274915,0.08921389642714243,1017.6057528014576,0.22809382842915377,1,0,0,0,0,1000.0,2,0.4,0,0.0,0.0,1,1
Jodhpur,Rajasthan,26.200191076233207,73.0720046013072,5,1,2,14.049254048862165,51.83857365620455,12.211550442936318,7.363637644951566,0.13000389179413746,993.4633796062853,0.13949684690736583,0,0,1,0,0,1000.0,2,0.4,0,0.0,0.0,0,0
Jodhpur,Rajasthan,26.297643392993848,73.08722385033475,15,4,7,26.198631583997635,74.26737405564641,15.351202780591244,13.191819323193752,0.05069183766198677,1019.2192531118687,0.04417634919069068,0,0,1,0,0,1000.0,2,0.4,0,0.0,0.0,0,0
Jodhpur,Rajasthan,26.2990993357721,73.04173814743842,9,0,6,25.987002476731124,47.719341120862985,5.774402741986199,7.379412002556909,0.13629638955989107,1002.2776268702052,0.19795968943277442,1,0,0,0,0,1000.0,2,0.4,0,0.0,0.0,0,1
Madurai,Tamil Nadu,9.905628261998828,78.07353289657554,15,3,8,20.074598319032816,65.07845159616349,8.057055363564707,2.8411802520980953,1.0794051457017675,1031.395221321102,0.14082934339186806,0,1,0,0,0,1000.0,2,0.4,0,0.0,0.0,0,0
Madurai,Tamil Nadu,9.981972516677693,78.09488659442563,7,0,2,22.3718917415908,67.8514657423008,5.150022843414991,1.757513184914079,0.12080276706308161,1000.3382619520632,0.4528242087326119,1,0,0,0,1,1000.0,2,0.4,0,0.0,0.0,0,0
Madurai,Tamil Nadu,9.902376226133432,78.15486308301433,9,2,4,32.313811816103126,50.14541105539104,3.6118812409634895,4.053895383360904,1.3281415715696798,1010.2648674826775,0.12370829816669442,0,0,1,0,0,1000.0,2,0.4,0,0.0,0.0,0,0
Madurai,Tamil Nadu,9.905216023958749,78.06557168833508,5,0,7,19.860786816422028,74.67052723889697,1.9396612712559038,7.555784313851315,0.10182358112882296,1005.9278128548467,0.16143356175882417,0,0,0,1,0,1000.0,2,0.4,0,0.0,0.0,1,2
Madurai,Tamil Nadu,9.88852040380441,78.05484560312237,18,3,3,30.26762270550626,75.53699096015916,21.654481100928827,14.024991679774743,0.04472254963532893,1012.879076812308,0.3612598593955956,0,1,0,0,1,1000.0,2,0.4,0,0.0,0.0,0,1
Raipur,Chhattisgarh,21.289898746126042,81.62643611091517,11,4,9,35.59296163370537,53.6051265308517,21.904990441385227,3.0437236541856727,9.41610525247582,996.2366636554324,0.559315628851587,0,1,0,0,1,1000.0,2,0.4,0,0.0,0.0,0,0
Raipur,Chhattisgarh,21.21725875188605,81.70695913539384,5,1,3,20.412550582726915,89.31537464113822,2.3419810527158393,4.090267531897048,0.2667960507378194,999.1255253734381,0.12202078334577914,0,1,0,0,1,1000.0,2,0.4,0,0.0,0.0,1,1
Raipur,Chhattisgarh,21.1835104502251,81.71911761026163,15,1,3,36.05788508630417,43.43286289802143,4.168932595733142,8.889570468217169,0.09538258351867708,981.8703503790016,0.3578071382950811,0,1,0,0,0,1000.0,2,0.4,0,0.0,0.0,0,0
Raipur,Chhattisgarh,21.295085456804532,81.67620877274491,6,6,7,30.690202931219396,43.4633128570764,18.35543613449284,1.4092728739473452,0.6885125015264215,1012.3117895792004,0.3143823415125861,1,0,0,0,0,1000.0,2,0.4,0,0.0,0.0,0,0
Raipur,Chhattisgarh,21.296569544522406,81.66757674538282,8,2,1,29.804205447127387,43.27856707335699,0.361025578857126,6.290646753929688,0.1368914257738832,1016.7328295441105,0.3955918346441492,0,0,0,1,2,1000.0,2,0.4,0,0.0,0.0,1,2
Kota,Rajasthan,25.237705078817882,75.90724049157647,16,1,8,26.321975060114042,49.53928368725119,6.570941372082192,15.193325130291557,2.0518849864337523,995.2586363913756,0.18517995493307987,0,0,1,0,4,1000.0,2,0.4,0,0.0,0.0,1,1
Kota,Rajasthan,25.306748655008715,75.88645408285636,9,3,3,29.706376547419115,87.70952869868682,7.49484311185574,8.834779603122158,0.09327075194875734,993.9884906525937,0.11010141086156873,0,0,1,0,1,1000.0,2,0.4,0,0.0,0.0,0,0
Kota,Rajasthan,25.276090470760636,75.82342167635005,0,5,12,37.17133146184268,88.47877259144022,0.7999564110693671,15.27449763696186,0.4896973437714662,1023.7201111782392,0.16574686218079776,0,0,1,0,1,1000.0,2,0.4,0,0.0,0.0,2,2
Kota,Rajasthan,25.11846062246628,75.85191765287982,0,6,11,44.39943403250876,66.04936397141464,13.89565596890674,1.3112118345293315,0.916678074937016,1030.8221643921236,0.28692857912358166,1,0,0,0,0,1000.0,2,0.4,0,0.0,0.0,1,1
Kota,Rajasthan,25.256053664101895,75.9321375476399,12,2,9,20.795200373419313,42.81230110701781,1.8761157867318703,1.7253498340376208,0.5704406969224612,1033.1684573202615,0.34538210442925854,0,0,1,0,2,1000.0,2,0.4,0,0.0,0.0,0,0
Chandigarh,Chandigarh,30.83233976328775,76.85832839013337,14,6,8,32.15267589703958,69.01395183228206,13.058740247932253,5.063253602124495,1.929940295687297,995.4409678749904,0.31071689472265773,0,1,0,0,5,1100.0,4,0.8,0,0.0,0.0,1,0
Chandigarh,Chandigarh,30.767113927058126,76.86891455912414,0,3,5,26.361442838311557,60.803389702012915,5.005487222796478,4.811158993118506,0.2597358650406195,980.8665588475822,0.516549111811378,0,0,1,0,0,1100.0,4,0.8,0,0.0,0.0,0,0
Chandigarh,Chandigarh,30.81420347560461,76.82587075486879,4,6,5,35.84155673178035,72.18492965768394,5.6227867066208095,1.5803523453377175,0.46687530954086154,997.0586328213944,0.08364462346613115,1,0,0,0,3,1100.0,4,0.8,0,0.0,0.0,2,1
Chandigarh,Chandigarh,30.750310531856858,76.78647688699303,5,2,3,24.059925355617963,53.78077453653731,3.6569803267407943,2.978022060181731,0.26979148205051473,1042.0871763159223,0.20146501965433572,0,1,0,0,0,1100.0,4,0.8,0,0.0,0.0,0,0
Chandigarh,Chandigarh,30.777388793208555,76.71229998378952,3,1,12,22.688468144256266,40.49758128629234,1.5597592794298443,6.000734363223302,0.2573310081220311,1016.7658167654365,0.29909268265617106,1,0,0,0,1,1100.0,4,0.8,0,0.0,0.0,0,1
Guwahati,Assam,26.12804590758473,91.8075254380135,23,3,5,29.49694734892304,78.94640939005933,11.622488771594279,1.0658988568074994,0.023297161642378595,1020.427240769516,0.4666633705626384,0,0,1,0,0,1000.0,5,1.0,0,0.6,0.0,1,0
Guwahati,Assam,26.07659065273731,91.77968697529793,13,4,7,31.42269606003224,42.719294403306584,20.247668082614663,10.523640824921168,3.71889582742347,1012.5087197676935,0.5484115794308303,0,1,0,0,0,1000.0,5,1.0,0,0.6,0.0,0,0
Guwahati,Assam,26.184692846565905,91.66412433527658,3,3,8,20.805203890879305,61.82575972362576,9.668287441731033,2.322892801360606,1.9616335724843013,995.3239351233265,0.3476262706998566,0,0,0,1,0,1000.0,5,1.0,0,0.6,0.0,1,0
Guwahati,Assam,26.17009448776574,91.78935880244126,4,2,7,16.368589492313923,78.22703048244682,1.8636462604648887,9.097446259002849,0.2615538287126579,1005.9538875624685,0.1796614539357936,0,0,1,0,3,1000.0,5,1.0,0,0.6,0.0,2,1
Guwahati,Assam,26.081475264464476,91.7289988719941,1,4,9,35.699726989562244,68.87769917737147,8.6966483740502,3.2138382354720276,0.7074644655251968,1023.6381040945146,0.23209892313104347,0,0,1,0,0,1000.0,5,1.0,0,0.6,0.0,1,1
Solapur,Maharashtra,17.744925542915478,75.8087657829109,8,4,5,26.849220244092283,40.05200672371631,2.249126816230957,10.845745808668298,0.20521579600789536,1011.1957148425828,0.0833511232912503,0,0,1,0,1,950.0,2,0.4,0,0.0,0.0,0,0
Solapur,Maharashtra,17.59236410628761,75.95400431076843,20,4,5,21.604612908422887,51.6195007760527,4.225711931761115,19.91512692875863,0.18760842219852353,991.5535306479378,0.18635588318694768,0,1,0,0,0,950.0,2,0.4,0,0.0,0.0,0,0
Solapur,Maharashtra,17.71995825695491,75.85708769775562,6,4,10,24.35467045639132,57.752957972117414,12.523225284032442,5.545631159889545,0.6560856382457959,1024.7247423449628,0.21729848717885825,0,0,0,1,5,950.0,2,0.4,0,0.0,0.0,1,0
Solapur,Maharashtra,17.56339350906243,75.91370010288472,0,2,5,22.32832150598905,76.29858504368411,2.5735289202955696,14.35307784094624,0.12885128777985833,1024.391174499825,0.15600935858721163,0,0,1,0,1,950.0,2,0.4,0,0.0,0.0,0,0
Solapur,Maharashtra,17.6172489177647,75.98582084268725,9,5,10,16.973601487139895,68.64864182943451,3.1509162377653306,11.764987476354067,0.5135951227665637,1004.6645582032644,0.41134214653227624,1,0,0,0,0,950.0,2,0.4,0,0.0,0.0,0,0
Hubli-Dharwad,Karnataka,15.427999421815395,75.21456312025676,22,6,2,43.94227677151817,75.13865784994672,26.720951419984928,4.219072446890861,0.22448438475270197,983.769764550614,0.09965041243804616,0,1,0,0,2,950.0,2,0.4,0,0.2,0.0,2,0
Hubli-Dharwad,Karnataka,15.331934103429143,75.06280436545482,21,4,4,32.054687214119255,48.813864518545415,20.701943111799906,11.26672976590766,0.07771575209861668,1033.0195342846675,0.17156263422897763,0,0,0,1,1,950.0,2,0.4,0,0.2,0.0,0,0
Hubli-Dharwad,Karnataka,15.329833624638557,75.10441774261405,14,0,7,20.360471854524057,49.209304863278355,16.23227557372281,10.279540957078146,0.2969860228360895,1009.3163814111685,0.5143849591141259,0,0,1,0,5,950.0,2,0.4,0,0.2,0.0,1,1
Hubli-Dharwad,Karnataka,15.407183058666106,75.15197345303791,11,5,7,33.25851742650239,57.497865361169715,2.907993556756388,16.456114372763754,1.6668029380879141,1012.674252757632,0.2951333389212767,0,1,0,0,0,950.0,2,0.4,0,0.2,0.0,0,1
Hubli-Dharwad,Karnataka,15.41088260236636,75.10304001369246,21,1,6,31.137980674455086,72.40928190562374,4.191909758832122,2.4546516656950685,2.5131096328295413,1027.1306540817493,0.5141847365219221,0,1,0,0,1,950.0,2,0.4,0,0.2,0.0,0,0
Mysore,Karnataka,12.240126007779768,76.64198334790446,10,4,9,33.96839397464075,63.64073595481227,4.98705976058247,14.786930436389476,4.148944994789688,1000.599430885884,0.11755554382171807,0,0,0,1,1,920.0,2,0.4,0,0.0,0.0,0,0
Mysore,Karnataka,12.342478191276445,76.71638106387557,6,4,1,19.82156682611099,76.66899807147702,2.0610068624741515,10.33174794607938,0.23092785940748817,1013.4790708041952,0.4294952262577746,0,1,0,0,0,920.0,2,0.4,0,0.0,0.0,0,0
Mysore,Karnataka,12.28755809197478,76.69250197656746,11,0,8,21.173309732628148,42.36954193395143,9.138232913326195,11.885406204577905,0.11026131316463317,1017.6859714030389,0.20334792502882348,1,0,0,0,3,920.0,2,0.4,0,0.0,0.0,1,1
